CustomerKey,ProductKey,OrderDateKey,CurrencyKey,SalesOrderNumber,SalesTerritoryKey,TaxAmt,Freight,SalesAmount,Year,Month,Day
14613,990,20200101,100,TO60071,1,55.93,17.48,699.10,2020,1,1
14614,109,20190526,100,TO91217,4,55.93,17.48,699.10,2019,5,26
14614,109,20190711,100,TO91217,4,55.93,17.48,699.10,2019,7,11
14614,109,20191008,100,TO91217,4,55.93,17.48,699.10,2019,10,8
14614,109,20191023,100,TO91217,4,55.93,17.48,699.10,2019,10,23
14614,188,20190129,100,TO30591,4,55.93,17.48,699.10,2019,1,29
14614,188,20190510,100,TO30591,4,55.93,17.48,699.10,2019,5,10
14614,188,20190603,100,TO30591,4,55.93,17.48,699.10,2019,6,3
14614,188,20191101,100,TO30591,4,55.93,17.48,699.10,2019,11,1
14614,407,20190613,100,TO20396,4,55.93,17.48,699.10,2019,6,13
14614,407,20191013,100,TO20396,4,55.93,17.48,699.10,2019,10,13
14614,407,20191125,100,TO20396,4,55.93,17.48,699.10,2019,11,25
14614,407,20200128,100,TO20396,4,55.93,17.48,699.10,2020,1,28
14614,951,20190528,100,TO19896,4,55.93,17.48,699.10,2019,5,28
14614,951,20190731,100,TO19896,4,55.93,17.48,699.10,2019,7,31
14614,951,20191021,100,TO19896,4,55.93,17.48,699.10,2019,10,21
14614,951,20191122,100,TO19896,4,55.93,17.48,699.10,2019,11,22
14614,957,20190624,100,TO32964,4,55.93,17.48,699.10,2019,6,24
14614,957,20191116,100,TO32964,4,55.93,17.48,699.10,2019,11,16
14614,957,20191122,100,TO32964,4,55.93,17.48,699.10,2019,11,22
14614,957,20191128,100,TO32964,4,55.93,17.48,699.10,2019,11,28
14616,119,20190327,100,TO48117,4,55.93,17.48,699.10,2019,3,27
14616,119,20190521,100,TO48117,4,55.93,17.48,699.10,2019,5,21
14616,119,20190829,100,TO48117,4,55.93,17.48,699.10,2019,8,29
14616,119,20190915,100,TO48117,4,55.93,17.48,699.10,2019,9,15
14616,185,20190309,100,TO96673,4,55.93,17.48,699.10,2019,3,9
14616,185,20190525,100,TO96673,4,55.93,17.48,699.10,2019,5,25
14616,185,20191103,100,TO96673,4,55.93,17.48,699.10,2019,11,3
14616,185,20200127,100,TO96673,4,55.93,17.48,699.10,2020,1,27
14616,236,20190120,100,TO63741,4,55.93,17.48,699.10,2019,1,20
14616,236,20190405,100,TO63741,4,55.93,17.48,699.10,2019,4,5
14616,236,20190921,100,TO63741,4,55.93,17.48,699.10,2019,9,21
14616,236,20191012,100,TO63741,4,55.93,17.48,699.10,2019,10,12
14616,341,20190212,100,TO14114,4,55.93,17.48,699.10,2019,2,12
14616,341,20190308,100,TO14114,4,55.93,17.48,699.10,2019,3,8
14616,341,20191213,100,TO14114,4,55.93,17.48,699.10,2019,12,13
14616,341,20200109,100,TO14114,4,55.93,17.48,699.10,2020,1,9
14616,600,20190101,100,TO24473,4,55.93,17.48,699.10,2019,1,1
14616,600,20190519,100,TO24473,4,55.93,17.48,699.10,2019,5,19
14616,600,20190702,100,TO24473,4,55.93,17.48,699.10,2019,7,2
14616,600,20190819,100,TO24473,4,55.93,17.48,699.10,2019,8,19
14617,78,20190522,100,TO51517,1,55.93,17.48,699.10,2019,5,22
14617,78,20190526,100,TO51517,1,55.93,17.48,699.10,2019,5,26
14617,78,20190916,100,TO51517,1,55.93,17.48,699.10,2019,9,16
14617,78,20191004,100,TO51517,1,55.93,17.48,699.10,2019,10,4
14617,133,20190330,100,TO60634,1,55.93,17.48,699.10,2019,3,30
14617,133,20190805,100,TO60634,1,55.93,17.48,699.10,2019,8,5
14617,133,20190911,100,TO60634,1,55.93,17.48,699.10,2019,9,11
14617,133,20191011,100,TO60634,1,55.93,17.48,699.10,2019,10,11
14617,215,20190213,100,TO19160,1,55.93,17.48,699.10,2019,2,13
14617,215,20190411,100,TO19160,1,55.93,17.48,699.10,2019,4,11
14617,215,20190908,100,TO19160,1,55.93,17.48,699.10,2019,9,8
14617,215,20191217,100,TO19160,1,55.93,17.48,699.10,2019,12,17
14617,660,20190118,100,TO75219,1,55.93,17.48,699.10,2019,1,18
14617,660,20190524,100,TO75219,1,55.93,17.48,699.10,2019,5,24
14617,660,20190716,100,TO75219,1,55.93,17.48,699.10,2019,7,16
14617,660,20191219,100,TO75219,1,55.93,17.48,699.10,2019,12,19
14617,751,20190325,100,TO37888,1,55.93,17.48,699.10,2019,3,25
14617,751,20190612,100,TO37888,1,55.93,17.48,699.10,2019,6,12
14617,751,20191107,100,TO37888,1,55.93,17.48,699.10,2019,11,7
14617,751,20191112,100,TO37888,1,55.93,17.48,699.10,2019,11,12
14634,248,20190109,100,TO14818,1,55.93,17.48,699.10,2019,1,9
14634,248,20190427,100,TO14818,1,55.93,17.48,699.10,2019,4,27
14634,248,20190521,100,TO14818,1,55.93,17.48,699.10,2019,5,21
14634,248,20200130,100,TO14818,1,55.93,17.48,699.10,2020,1,30
14634,377,20190208,100,TO28796,1,55.93,17.48,699.10,2019,2,8
14634,377,20190816,100,TO28796,1,55.93,17.48,699.10,2019,8,16
14634,377,20191012,100,TO28796,1,55.93,17.48,699.10,2019,10,12
14634,377,20191110,100,TO28796,1,55.93,17.48,699.10,2019,11,10
14634,427,20190408,100,TO81323,1,55.93,17.48,699.10,2019,4,8
14634,427,20190420,100,TO81323,1,55.93,17.48,699.10,2019,4,20
14634,427,20190820,100,TO81323,1,55.93,17.48,699.10,2019,8,20
14634,427,20191003,100,TO81323,1,55.93,17.48,699.10,2019,10,3
14634,738,20190309,100,TO41592,1,55.93,17.48,699.10,2019,3,9
14634,738,20190328,100,TO41592,1,55.93,17.48,699.10,2019,3,28
14634,738,20190713,100,TO41592,1,55.93,17.48,699.10,2019,7,13
14634,738,20200116,100,TO41592,1,55.93,17.48,699.10,2020,1,16
14634,844,20190217,100,TO36199,1,55.93,17.48,699.10,2019,2,17
14634,844,20190823,100,TO36199,1,55.93,17.48,699.10,2019,8,23
14634,844,20191203,100,TO36199,1,55.93,17.48,699.10,2019,12,3
14634,844,20191223,100,TO36199,1,55.93,17.48,699.10,2019,12,23
14636,136,20190112,100,TO25186,1,55.93,17.48,699.10,2019,1,12
14636,136,20190119,100,TO25186,1,55.93,17.48,699.10,2019,1,19
14636,136,20190314,100,TO25186,1,55.93,17.48,699.10,2019,3,14
14636,136,20190727,100,TO25186,1,55.93,17.48,699.10,2019,7,27
14636,178,20190723,100,TO90101,1,55.93,17.48,699.10,2019,7,23
14636,178,20190808,100,TO90101,1,55.93,17.48,699.10,2019,8,8
14636,178,20191210,100,TO90101,1,55.93,17.48,699.10,2019,12,10
14636,178,20200119,100,TO90101,1,55.93,17.48,699.10,2020,1,19
14636,201,20190119,100,TO15430,1,55.93,17.48,699.10,2019,1,19
14636,201,20190731,100,TO15430,1,55.93,17.48,699.10,2019,7,31
14636,201,20190821,100,TO15430,1,55.93,17.48,699.10,2019,8,21
14636,201,20200126,100,TO15430,1,55.93,17.48,699.10,2020,1,26
14636,424,20190224,100,TO96013,1,55.93,17.48,699.10,2019,2,24
14636,424,20190620,100,TO96013,1,55.93,17.48,699.10,2019,6,20
14636,424,20190828,100,TO96013,1,55.93,17.48,699.10,2019,8,28
14636,424,20190912,100,TO96013,1,55.93,17.48,699.10,2019,9,12
14636,665,20190225,100,TO32334,1,55.93,17.48,699.10,2019,2,25
14636,665,20190524,100,TO32334,1,55.93,17.48,699.10,2019,5,24
14636,665,20191113,100,TO32334,1,55.93,17.48,699.10,2019,11,13
14636,665,20191223,100,TO32334,1,55.93,17.48,699.10,2019,12,23
14639,82,20190602,100,TO95826,4,55.93,17.48,699.10,2019,6,2
14639,82,20190712,100,TO95826,4,55.93,17.48,699.10,2019,7,12
14639,82,20190730,100,TO95826,4,55.93,17.48,699.10,2019,7,30
14639,82,20191216,100,TO95826,4,55.93,17.48,699.10,2019,12,16
14639,92,20190711,100,TO41996,4,55.93,17.48,699.10,2019,7,11
14639,92,20190816,100,TO41996,4,55.93,17.48,699.10,2019,8,16
14639,92,20190916,100,TO41996,4,55.93,17.48,699.10,2019,9,16
14639,92,20191124,100,TO41996,4,55.93,17.48,699.10,2019,11,24
14639,178,20190410,100,TO38870,4,55.93,17.48,699.10,2019,4,10
14639,178,20190505,100,TO38870,4,55.93,17.48,699.10,2019,5,5
14639,178,20190602,100,TO38870,4,55.93,17.48,699.10,2019,6,2
14639,178,20200105,100,TO38870,4,55.93,17.48,699.10,2020,1,5
14639,516,20190208,100,TO23354,4,55.93,17.48,699.10,2019,2,8
14639,516,20190913,100,TO23354,4,55.93,17.48,699.10,2019,9,13
14639,516,20191207,100,TO23354,4,55.93,17.48,699.10,2019,12,7
14639,516,20200108,100,TO23354,4,55.93,17.48,699.10,2020,1,8
14639,781,20190421,100,TO89896,4,55.93,17.48,699.10,2019,4,21
14639,781,20190501,100,TO89896,4,55.93,17.48,699.10,2019,5,1
14639,781,20190704,100,TO89896,4,55.93,17.48,699.10,2019,7,4
14639,781,20190909,100,TO89896,4,55.93,17.48,699.10,2019,9,9
14643,388,20190115,100,TO35773,1,55.93,17.48,699.10,2019,1,15
14643,388,20190201,100,TO35773,1,55.93,17.48,699.10,2019,2,1
14643,388,20191005,100,TO35773,1,55.93,17.48,699.10,2019,10,5
14643,388,20191008,100,TO35773,1,55.93,17.48,699.10,2019,10,8
14643,434,20190521,100,TO39703,1,55.93,17.48,699.10,2019,5,21
14643,434,20190527,100,TO39703,1,55.93,17.48,699.10,2019,5,27
14643,434,20190602,100,TO39703,1,55.93,17.48,699.10,2019,6,2
14643,434,20191204,100,TO39703,1,55.93,17.48,699.10,2019,12,4
14643,572,20190610,100,TO99580,1,55.93,17.48,699.10,2019,6,10
14643,572,20191208,100,TO99580,1,55.93,17.48,699.10,2019,12,8
14643,572,20200111,100,TO99580,1,55.93,17.48,699.10,2020,1,11
14643,572,20200201,100,TO99580,1,55.93,17.48,699.10,2020,2,1
14643,722,20190102,100,TO55570,1,55.93,17.48,699.10,2019,1,2
14643,722,20190923,100,TO55570,1,55.93,17.48,699.10,2019,9,23
14643,722,20191114,100,TO55570,1,55.93,17.48,699.10,2019,11,14
14643,722,20191205,100,TO55570,1,55.93,17.48,699.10,2019,12,5
14643,789,20190122,100,TO17258,1,55.93,17.48,699.10,2019,1,22
14643,789,20190412,100,TO17258,1,55.93,17.48,699.10,2019,4,12
14643,789,20190530,100,TO17258,1,55.93,17.48,699.10,2019,5,30
14643,789,20190822,100,TO17258,1,55.93,17.48,699.10,2019,8,22
14645,217,20190617,100,TO74379,4,55.93,17.48,699.10,2019,6,17
14645,217,20190722,100,TO74379,4,55.93,17.48,699.10,2019,7,22
14645,217,20190816,100,TO74379,4,55.93,17.48,699.10,2019,8,16
14645,217,20191005,100,TO74379,4,55.93,17.48,699.10,2019,10,5
14645,396,20190316,100,TO82881,4,55.93,17.48,699.10,2019,3,16
14645,396,20190410,100,TO82881,4,55.93,17.48,699.10,2019,4,10
14645,396,20190521,100,TO82881,4,55.93,17.48,699.10,2019,5,21
14645,396,20191109,100,TO82881,4,55.93,17.48,699.10,2019,11,9
14645,583,20190325,100,TO57993,4,55.93,17.48,699.10,2019,3,25
14645,583,20191221,100,TO57993,4,55.93,17.48,699.10,2019,12,21
14645,583,20200109,100,TO57993,4,55.93,17.48,699.10,2020,1,9
14645,583,20200125,100,TO57993,4,55.93,17.48,699.10,2020,1,25
14645,926,20190409,100,TO82828,4,55.93,17.48,699.10,2019,4,9
14645,926,20190805,100,TO82828,4,55.93,17.48,699.10,2019,8,5
14645,926,20191119,100,TO82828,4,55.93,17.48,699.10,2019,11,19
14645,926,20200108,100,TO82828,4,55.93,17.48,699.10,2020,1,8
14645,993,20190629,100,TO47103,4,55.93,17.48,699.10,2019,6,29
14645,993,20190729,100,TO47103,4,55.93,17.48,699.10,2019,7,29
14645,993,20190827,100,TO47103,4,55.93,17.48,699.10,2019,8,27
14645,993,20191122,100,TO47103,4,55.93,17.48,699.10,2019,11,22
14646,460,20190106,100,TO40578,4,55.93,17.48,699.10,2019,1,6
14646,460,20190222,100,TO40578,4,55.93,17.48,699.10,2019,2,22
14646,460,20190316,100,TO40578,4,55.93,17.48,699.10,2019,3,16
14646,460,20191019,100,TO40578,4,55.93,17.48,699.10,2019,10,19
14646,654,20190227,100,TO54799,4,55.93,17.48,699.10,2019,2,27
14646,654,20190313,100,TO54799,4,55.93,17.48,699.10,2019,3,13
14646,654,20190419,100,TO54799,4,55.93,17.48,699.10,2019,4,19
14646,654,20191207,100,TO54799,4,55.93,17.48,699.10,2019,12,7
14646,864,20190425,100,TO18132,4,55.93,17.48,699.10,2019,4,25
14646,864,20190501,100,TO18132,4,55.93,17.48,699.10,2019,5,1
14646,864,20190610,100,TO18132,4,55.93,17.48,699.10,2019,6,10
14646,864,20190826,100,TO18132,4,55.93,17.48,699.10,2019,8,26
14646,959,20190221,100,TO16941,4,55.93,17.48,699.10,2019,2,21
14646,959,20190628,100,TO16941,4,55.93,17.48,699.10,2019,6,28
14646,959,20190707,100,TO16941,4,55.93,17.48,699.10,2019,7,7
14646,959,20190905,100,TO16941,4,55.93,17.48,699.10,2019,9,5
14646,962,20190130,100,TO65289,4,55.93,17.48,699.10,2019,1,30
14646,962,20190805,100,TO65289,4,55.93,17.48,699.10,2019,8,5
14646,962,20200107,100,TO65289,4,55.93,17.48,699.10,2020,1,7
14646,962,20200125,100,TO65289,4,55.93,17.48,699.10,2020,1,25
14647,42,20190109,100,TO62335,4,55.93,17.48,699.10,2019,1,9
14647,42,20190703,100,TO62335,4,55.93,17.48,699.10,2019,7,3
14647,42,20191116,100,TO62335,4,55.93,17.48,699.10,2019,11,16
14647,42,20191127,100,TO62335,4,55.93,17.48,699.10,2019,11,27
14647,662,20190116,100,TO77657,4,55.93,17.48,699.10,2019,1,16
14647,662,20190809,100,TO77657,4,55.93,17.48,699.10,2019,8,9
14647,662,20191206,100,TO77657,4,55.93,17.48,699.10,2019,12,6
14647,662,20200122,100,TO77657,4,55.93,17.48,699.10,2020,1,22
14647,896,20190113,100,TO37055,4,55.93,17.48,699.10,2019,1,13
14647,896,20190217,100,TO37055,4,55.93,17.48,699.10,2019,2,17
14647,896,20190908,100,TO37055,4,55.93,17.48,699.10,2019,9,8
14647,896,20191124,100,TO37055,4,55.93,17.48,699.10,2019,11,24
14647,907,20190313,100,TO35927,4,55.93,17.48,699.10,2019,3,13
14647,907,20190727,100,TO35927,4,55.93,17.48,699.10,2019,7,27
14647,907,20191008,100,TO35927,4,55.93,17.48,699.10,2019,10,8
14647,907,20200109,100,TO35927,4,55.93,17.48,699.10,2020,1,9
14647,910,20190113,100,TO50628,4,55.93,17.48,699.10,2019,1,13
14647,910,20190208,100,TO50628,4,55.93,17.48,699.10,2019,2,8
14647,910,20190515,100,TO50628,4,55.93,17.48,699.10,2019,5,15
14647,910,20190919,100,TO50628,4,55.93,17.48,699.10,2019,9,19
14648,163,20190205,100,TO52791,4,55.93,17.48,699.10,2019,2,5
14648,163,20190529,100,TO52791,4,55.93,17.48,699.10,2019,5,29
14648,163,20190808,100,TO52791,4,55.93,17.48,699.10,2019,8,8
14648,163,20190819,100,TO52791,4,55.93,17.48,699.10,2019,8,19
14648,510,20190127,100,TO39115,4,55.93,17.48,699.10,2019,1,27
14648,510,20190630,100,TO39115,4,55.93,17.48,699.10,2019,6,30
14648,510,20190916,100,TO39115,4,55.93,17.48,699.10,2019,9,16
14648,510,20191009,100,TO39115,4,55.93,17.48,699.10,2019,10,9
14648,626,20190107,100,TO93751,4,55.93,17.48,699.10,2019,1,7
14648,626,20190316,100,TO93751,4,55.93,17.48,699.10,2019,3,16
14648,626,20190524,100,TO93751,4,55.93,17.48,699.10,2019,5,24
14648,626,20190803,100,TO93751,4,55.93,17.48,699.10,2019,8,3
14648,746,20190427,100,TO28175,4,55.93,17.48,699.10,2019,4,27
14648,746,20190801,100,TO28175,4,55.93,17.48,699.10,2019,8,1
14648,746,20190910,100,TO28175,4,55.93,17.48,699.10,2019,9,10
14648,746,20200119,100,TO28175,4,55.93,17.48,699.10,2020,1,19
14648,828,20190303,100,TO64524,4,55.93,17.48,699.10,2019,3,3
14648,828,20190510,100,TO64524,4,55.93,17.48,699.10,2019,5,10
14648,828,20190707,100,TO64524,4,55.93,17.48,699.10,2019,7,7
14648,828,20190908,100,TO64524,4,55.93,17.48,699.10,2019,9,8
14649,182,20190424,100,TO11420,4,55.93,17.48,699.10,2019,4,24
14649,182,20190519,100,TO11420,4,55.93,17.48,699.10,2019,5,19
14649,182,20190826,100,TO11420,4,55.93,17.48,699.10,2019,8,26
14649,182,20191031,100,TO11420,4,55.93,17.48,699.10,2019,10,31
14649,309,20190417,100,TO27893,4,55.93,17.48,699.10,2019,4,17
14649,309,20191011,100,TO27893,4,55.93,17.48,699.10,2019,10,11
14649,309,20191112,100,TO27893,4,55.93,17.48,699.10,2019,11,12
14649,309,20191116,100,TO27893,4,55.93,17.48,699.10,2019,11,16
14649,542,20190207,100,TO76470,4,55.93,17.48,699.10,2019,2,7
14649,542,20190215,100,TO76470,4,55.93,17.48,699.10,2019,2,15
14649,542,20190604,100,TO76470,4,55.93,17.48,699.10,2019,6,4
14649,542,20191112,100,TO76470,4,55.93,17.48,699.10,2019,11,12
14649,557,20190215,100,TO83615,4,55.93,17.48,699.10,2019,2,15
14649,557,20190221,100,TO83615,4,55.93,17.48,699.10,2019,2,21
14649,557,20190606,100,TO83615,4,55.93,17.48,699.10,2019,6,6
14649,557,20191219,100,TO83615,4,55.93,17.48,699.10,2019,12,19
14649,708,20190328,100,TO18517,4,55.93,17.48,699.10,2019,3,28
14649,708,20190410,100,TO18517,4,55.93,17.48,699.10,2019,4,10
14649,708,20190717,100,TO18517,4,55.93,17.48,699.10,2019,7,17
14649,708,20190815,100,TO18517,4,55.93,17.48,699.10,2019,8,15
14650,195,20190322,100,TO25621,1,55.93,17.48,699.10,2019,3,22
14650,195,20190510,100,TO25621,1,55.93,17.48,699.10,2019,5,10
14650,195,20191101,100,TO25621,1,55.93,17.48,699.10,2019,11,1
14650,195,20200110,100,TO25621,1,55.93,17.48,699.10,2020,1,10
14650,349,20190401,100,TO44583,1,55.93,17.48,699.10,2019,4,1
14650,349,20190601,100,TO44583,1,55.93,17.48,699.10,2019,6,1
14650,349,20191231,100,TO44583,1,55.93,17.48,699.10,2019,12,31
14650,349,20200120,100,TO44583,1,55.93,17.48,699.10,2020,1,20
14650,727,20190531,100,TO51492,1,55.93,17.48,699.10,2019,5,31
14650,727,20190612,100,TO51492,1,55.93,17.48,699.10,2019,6,12
14650,727,20190619,100,TO51492,1,55.93,17.48,699.10,2019,6,19
14650,727,20191217,100,TO51492,1,55.93,17.48,699.10,2019,12,17
14650,775,20190407,100,TO44954,1,55.93,17.48,699.10,2019,4,7
14650,775,20190628,100,TO44954,1,55.93,17.48,699.10,2019,6,28
14650,775,20190902,100,TO44954,1,55.93,17.48,699.10,2019,9,2
14650,775,20191217,100,TO44954,1,55.93,17.48,699.10,2019,12,17
14650,783,20190103,100,TO26793,1,55.93,17.48,699.10,2019,1,3
14650,783,20190325,100,TO26793,1,55.93,17.48,699.10,2019,3,25
14650,783,20190418,100,TO26793,1,55.93,17.48,699.10,2019,4,18
14650,783,20190812,100,TO26793,1,55.93,17.48,699.10,2019,8,12
14651,171,20190219,100,TO25328,1,55.93,17.48,699.10,2019,2,19
14651,171,20190524,100,TO25328,1,55.93,17.48,699.10,2019,5,24
14651,171,20191120,100,TO25328,1,55.93,17.48,699.10,2019,11,20
14651,171,20191231,100,TO25328,1,55.93,17.48,699.10,2019,12,31
14651,348,20190824,100,TO12864,1,55.93,17.48,699.10,2019,8,24
14651,348,20191012,100,TO12864,1,55.93,17.48,699.10,2019,10,12
14651,348,20191207,100,TO12864,1,55.93,17.48,699.10,2019,12,7
14651,348,20191219,100,TO12864,1,55.93,17.48,699.10,2019,12,19
14651,598,20190210,100,TO71822,1,55.93,17.48,699.10,2019,2,10
14651,598,20190614,100,TO71822,1,55.93,17.48,699.10,2019,6,14
14651,598,20190707,100,TO71822,1,55.93,17.48,699.10,2019,7,7
14651,598,20191123,100,TO71822,1,55.93,17.48,699.10,2019,11,23
14651,689,20190310,100,TO97764,1,55.93,17.48,699.10,2019,3,10
14651,689,20190610,100,TO97764,1,55.93,17.48,699.10,2019,6,10
14651,689,20191104,100,TO97764,1,55.93,17.48,699.10,2019,11,4
14651,689,20191213,100,TO97764,1,55.93,17.48,699.10,2019,12,13
14651,942,20190224,100,TO85019,1,55.93,17.48,699.10,2019,2,24
14651,942,20190317,100,TO85019,1,55.93,17.48,699.10,2019,3,17
14651,942,20190927,100,TO85019,1,55.93,17.48,699.10,2019,9,27
14651,942,20191226,100,TO85019,1,55.93,17.48,699.10,2019,12,26
14652,196,20190111,100,TO47533,4,55.93,17.48,699.10,2019,1,11
14652,196,20190416,100,TO47533,4,55.93,17.48,699.10,2019,4,16
14652,196,20190909,100,TO47533,4,55.93,17.48,699.10,2019,9,9
14652,196,20191222,100,TO47533,4,55.93,17.48,699.10,2019,12,22
14652,283,20190203,100,TO67361,4,55.93,17.48,699.10,2019,2,3
14652,283,20190821,100,TO67361,4,55.93,17.48,699.10,2019,8,21
14652,283,20191002,100,TO67361,4,55.93,17.48,699.10,2019,10,2
14652,283,20200125,100,TO67361,4,55.93,17.48,699.10,2020,1,25
14652,321,20190222,100,TO77843,4,55.93,17.48,699.10,2019,2,22
14652,321,20190311,100,TO77843,4,55.93,17.48,699.10,2019,3,11
14652,321,20190926,100,TO77843,4,55.93,17.48,699.10,2019,9,26
14652,321,20200118,100,TO77843,4,55.93,17.48,699.10,2020,1,18
14652,803,20190120,100,TO33584,4,55.93,17.48,699.10,2019,1,20
14652,803,20190506,100,TO33584,4,55.93,17.48,699.10,2019,5,6
14652,803,20190526,100,TO33584,4,55.93,17.48,699.10,2019,5,26
14652,803,20191016,100,TO33584,4,55.93,17.48,699.10,2019,10,16
14652,978,20190216,100,TO56533,4,55.93,17.48,699.10,2019,2,16
14652,978,20190425,100,TO56533,4,55.93,17.48,699.10,2019,4,25
14652,978,20190718,100,TO56533,4,55.93,17.48,699.10,2019,7,18
14652,978,20191101,100,TO56533,4,55.93,17.48,699.10,2019,11,1
14697,102,20190210,98,TO87502,10,286.26,89.46,3578.27,2019,2,10
14697,102,20190612,98,TO87502,10,286.26,89.46,3578.27,2019,6,12
14697,102,20190907,98,TO87502,10,286.26,89.46,3578.27,2019,9,7
14697,102,20190921,98,TO87502,10,286.26,89.46,3578.27,2019,9,21
14697,132,20190514,98,TO10701,10,286.26,89.46,3578.27,2019,5,14
14697,132,20190713,98,TO10701,10,286.26,89.46,3578.27,2019,7,13
14697,132,20190910,98,TO10701,10,286.26,89.46,3578.27,2019,9,10
14697,132,20191021,98,TO10701,10,286.26,89.46,3578.27,2019,10,21
14697,174,20190109,98,TO10338,10,286.26,89.46,3578.27,2019,1,9
14697,174,20190408,98,TO10338,10,286.26,89.46,3578.27,2019,4,8
14697,174,20190429,98,TO10338,10,286.26,89.46,3578.27,2019,4,29
14697,174,20191219,98,TO10338,10,286.26,89.46,3578.27,2019,12,19
14697,436,20190109,98,TO82164,10,286.26,89.46,3578.27,2019,1,9
14697,436,20190406,98,TO82164,10,286.26,89.46,3578.27,2019,4,6
14697,436,20191006,98,TO82164,10,286.26,89.46,3578.27,2019,10,6
14697,436,20191230,98,TO82164,10,286.26,89.46,3578.27,2019,12,30
14697,720,20190529,98,TO63657,10,286.26,89.46,3578.27,2019,5,29
14697,720,20190730,98,TO63657,10,286.26,89.46,3578.27,2019,7,30
14697,720,20191117,98,TO63657,10,286.26,89.46,3578.27,2019,11,17
14697,720,20200125,98,TO63657,10,286.26,89.46,3578.27,2020,1,25
14700,76,20190220,98,TO33382,10,286.26,89.46,3578.27,2019,2,20
14700,76,20190408,98,TO33382,10,286.26,89.46,3578.27,2019,4,8
14700,76,20191030,98,TO33382,10,286.26,89.46,3578.27,2019,10,30
14700,76,20200112,98,TO33382,10,286.26,89.46,3578.27,2020,1,12
14700,210,20190423,98,TO67873,10,286.26,89.46,3578.27,2019,4,23
14700,210,20190528,98,TO67873,10,286.26,89.46,3578.27,2019,5,28
14700,210,20191112,98,TO67873,10,286.26,89.46,3578.27,2019,11,12
14700,210,20191113,98,TO67873,10,286.26,89.46,3578.27,2019,11,13
14700,383,20190121,98,TO17435,10,286.26,89.46,3578.27,2019,1,21
14700,383,20190314,98,TO17435,10,286.26,89.46,3578.27,2019,3,14
14700,383,20190602,98,TO17435,10,286.26,89.46,3578.27,2019,6,2
14700,383,20190621,98,TO17435,10,286.26,89.46,3578.27,2019,6,21
14700,464,20190310,98,TO82064,10,286.26,89.46,3578.27,2019,3,10
14700,464,20190325,98,TO82064,10,286.26,89.46,3578.27,2019,3,25
14700,464,20191124,98,TO82064,10,286.26,89.46,3578.27,2019,11,24
14700,464,20200101,98,TO82064,10,286.26,89.46,3578.27,2020,1,1
14700,688,20190101,98,TO45995,10,286.26,89.46,3578.27,2019,1,1
14700,688,20190524,98,TO45995,10,286.26,89.46,3578.27,2019,5,24
14700,688,20191120,98,TO45995,10,286.26,89.46,3578.27,2019,11,20
14700,688,20200123,98,TO45995,10,286.26,89.46,3578.27,2020,1,23
14702,44,20190512,98,TO82613,10,286.26,89.46,3578.27,2019,5,12
14702,44,20190526,98,TO82613,10,286.26,89.46,3578.27,2019,5,26
14702,44,20190923,98,TO82613,10,286.26,89.46,3578.27,2019,9,23
14702,44,20191201,98,TO82613,10,286.26,89.46,3578.27,2019,12,1
14702,369,20190209,98,TO65648,10,286.26,89.46,3578.27,2019,2,9
14702,369,20190502,98,TO65648,10,286.26,89.46,3578.27,2019,5,2
14702,369,20190821,98,TO65648,10,286.26,89.46,3578.27,2019,8,21
14702,369,20191117,98,TO65648,10,286.26,89.46,3578.27,2019,11,17
14702,672,20190609,98,TO35976,10,286.26,89.46,3578.27,2019,6,9
14702,672,20190907,98,TO35976,10,286.26,89.46,3578.27,2019,9,7
14702,672,20190916,98,TO35976,10,286.26,89.46,3578.27,2019,9,16
14702,672,20191201,98,TO35976,10,286.26,89.46,3578.27,2019,12,1
14702,767,20190913,98,TO90580,10,286.26,89.46,3578.27,2019,9,13
14702,767,20191030,98,TO90580,10,286.26,89.46,3578.27,2019,10,30
14702,767,20191101,98,TO90580,10,286.26,89.46,3578.27,2019,11,1
14702,767,20191103,98,TO90580,10,286.26,89.46,3578.27,2019,11,3
14702,882,20190123,98,TO83482,10,286.26,89.46,3578.27,2019,1,23
14702,882,20190214,98,TO83482,10,286.26,89.46,3578.27,2019,2,14
14702,882,20191219,98,TO83482,10,286.26,89.46,3578.27,2019,12,19
14702,882,20200102,98,TO83482,10,286.26,89.46,3578.27,2020,1,2
14705,154,20190504,98,TO22556,10,286.26,89.46,3578.27,2019,5,4
14705,154,20190907,98,TO22556,10,286.26,89.46,3578.27,2019,9,7
14705,154,20191210,98,TO22556,10,286.26,89.46,3578.27,2019,12,10
14705,154,20191227,98,TO22556,10,286.26,89.46,3578.27,2019,12,27
14705,326,20190224,98,TO84050,10,286.26,89.46,3578.27,2019,2,24
14705,326,20190227,98,TO84050,10,286.26,89.46,3578.27,2019,2,27
14705,326,20190328,98,TO84050,10,286.26,89.46,3578.27,2019,3,28
14705,326,20190604,98,TO84050,10,286.26,89.46,3578.27,2019,6,4
14705,513,20190104,98,TO22306,10,286.26,89.46,3578.27,2019,1,4
14705,513,20190417,98,TO22306,10,286.26,89.46,3578.27,2019,4,17
14705,513,20190722,98,TO22306,10,286.26,89.46,3578.27,2019,7,22
14705,513,20191123,98,TO22306,10,286.26,89.46,3578.27,2019,11,23
14705,901,20190409,98,TO71629,10,286.26,89.46,3578.27,2019,4,9
